Time,TotalEnergy
21.53,-1.28609e+07
21.54,-1.28609e+07
21.55,-1.28609e+07
21.56,-1.28609e+07
21.57,-1.28609e+07
21.58,-1.28609e+07
21.59,-1.28609e+07
21.6,-1.28609e+07
21.61,-1.28609e+07
21.62,-1.28609e+07
21.63,-1.28609e+07
21.64,-1.28609e+07
21.65,-1.28609e+07
21.66,-1.28609e+07
21.67,-1.28609e+07
21.68,-1.28609e+07
21.69,-1.28609e+07
21.7,-1.28609e+07
21.71,-1.28609e+07
21.72,-1.28609e+07
21.73,-1.28609e+07
21.74,-1.28609e+07
21.75,-1.28609e+07
21.76,-1.28609e+07
21.77,-1.28609e+07
21.78,-1.28609e+07
21.79,-1.28609e+07
21.8,-1.28609e+07
21.81,-1.28609e+07
21.82,-1.28609e+07
21.83,-1.28609e+07
21.84,-1.28609e+07
21.85,-1.28609e+07
21.86,-1.28609e+07
21.87,-1.28609e+07
21.88,-1.28609e+07
21.89,-1.28609e+07
21.9,-1.28609e+07
21.91,-1.28609e+07
21.92,-1.28609e+07
21.93,-1.28609e+07
21.94,-1.28609e+07
21.95,-1.28609e+07
21.96,-1.28609e+07
21.97,-1.28609e+07
21.98,-1.28609e+07
21.99,-1.28609e+07
22,-1.28609e+07
22.01,-1.28609e+07
22.02,-1.28609e+07
22.03,-1.28609e+07
22.04,-1.28609e+07
22.05,-1.28609e+07
22.06,-1.28609e+07
22.07,-1.28609e+07
22.08,-1.28609e+07
22.09,-1.28609e+07
22.1,-1.28609e+07
22.11,-1.28609e+07
22.12,-1.28609e+07
22.13,-1.28609e+07
22.14,-1.28609e+07
22.15,-1.28609e+07
22.16,-1.28609e+07
22.17,-1.28609e+07
22.18,-1.28609e+07
22.19,-1.28609e+07
22.2,-1.28609e+07
22.21,-1.28609e+07
22.22,-1.28609e+07
22.23,-1.28609e+07
22.24,-1.28609e+07
22.25,-1.28609e+07
22.26,-1.28609e+07
22.27,-1.28609e+07
22.28,-1.28609e+07
22.29,-1.28609e+07
22.3,-1.28609e+07
22.31,-1.28609e+07
22.32,-1.28609e+07
22.33,-1.28609e+07
22.34,-1.28609e+07
22.35,-1.28609e+07
22.36,-1.28609e+07
22.37,-1.28609e+07
22.38,-1.28609e+07
22.39,-1.28609e+07
22.4,-1.28609e+07
22.41,-1.28609e+07
22.42,-1.28609e+07
22.43,-1.28609e+07
22.44,-1.28609e+07
22.45,-1.28609e+07
22.46,-1.28609e+07
22.47,-1.28609e+07
22.48,-1.28609e+07
22.49,-1.28609e+07
22.5,-1.28609e+07
22.51,-1.28609e+07
22.52,-1.28609e+07
22.53,-1.28609e+07
22.54,-1.28609e+07
22.55,-1.28609e+07
22.56,-1.28609e+07
22.57,-1.28609e+07
22.58,-1.28609e+07
22.59,-1.28609e+07
22.6,-1.28609e+07
22.61,-1.28609e+07
22.62,-1.28609e+07
22.63,-1.28609e+07
22.64,-1.28609e+07
22.65,-1.28609e+07
22.66,-1.28609e+07
22.67,-1.28609e+07
22.68,-1.28609e+07
22.69,-1.28609e+07
22.7,-1.28609e+07
22.71,-1.28609e+07
22.72,-1.28609e+07
22.73,-1.28609e+07
22.74,-1.28609e+07
22.75,-1.28609e+07
22.76,-1.28609e+07
22.77,-1.28609e+07
22.78,-1.28609e+07
22.79,-1.28609e+07
22.8,-1.28609e+07
22.81,-1.28609e+07
22.82,-1.28609e+07
22.83,-1.28609e+07
22.84,-1.28609e+07
22.85,-1.28609e+07
22.86,-1.28609e+07
22.87,-1.28609e+07
22.88,-1.28609e+07
22.89,-1.28609e+07
22.9,-1.28609e+07
22.91,-1.28609e+07
22.92,-1.28609e+07
22.93,-1.28609e+07
22.94,-1.28609e+07
22.95,-1.28609e+07
22.96,-1.28609e+07
22.97,-1.28609e+07
22.98,-1.28609e+07
22.99,-1.28609e+07
23,-1.28609e+07
23.01,-1.28609e+07
23.02,-1.28609e+07
23.03,-1.28609e+07
23.04,-1.28609e+07
23.05,-1.28609e+07
23.06,-1.28609e+07
23.07,-1.28609e+07
23.08,-1.28609e+07
23.09,-1.28609e+07
23.1,-1.28609e+07
23.11,-1.28609e+07
23.12,-1.28609e+07
23.13,-1.28609e+07
23.14,-1.28609e+07
23.15,-1.28609e+07
23.16,-1.28609e+07
23.17,-1.28609e+07
23.18,-1.28609e+07
23.19,-1.28609e+07
23.2,-1.28609e+07
23.21,-1.28609e+07
23.22,-1.28609e+07
23.23,-1.28609e+07
23.24,-1.28609e+07
23.25,-1.28609e+07
23.26,-1.28609e+07
23.27,-1.28609e+07
23.28,-1.28609e+07
23.29,-1.28609e+07
23.3,-1.28609e+07
23.31,-1.28609e+07
23.32,-1.28609e+07
23.33,-1.28609e+07
23.34,-1.28609e+07
23.35,-1.28609e+07
23.36,-1.28609e+07
23.37,-1.28609e+07
23.38,-1.28609e+07
23.39,-1.28609e+07
23.4,-1.28609e+07
23.41,-1.28609e+07
23.42,-1.28609e+07
23.43,-1.28609e+07
23.44,-1.28609e+07
23.45,-1.28609e+07
23.46,-1.28609e+07
23.47,-1.28609e+07
23.48,-1.28609e+07
23.49,-1.28609e+07
23.5,-1.28609e+07
23.51,-1.28609e+07
23.52,-1.28609e+07
23.53,-1.28609e+07
23.54,-1.28609e+07
23.55,-1.28609e+07
23.56,-1.28609e+07
23.57,-1.28609e+07
23.58,-1.28609e+07
23.59,-1.28609e+07
23.6,-1.28609e+07
23.61,-1.28609e+07
23.62,-1.28609e+07
23.63,-1.28609e+07
23.64,-1.28609e+07
23.65,-1.28609e+07
23.66,-1.28609e+07
23.67,-1.28609e+07
23.68,-1.28609e+07
23.69,-1.28609e+07
23.7,-1.28609e+07
23.71,-1.28609e+07
23.72,-1.28609e+07
23.73,-1.28609e+07
23.74,-1.28609e+07
23.75,-1.28609e+07
23.76,-1.28609e+07
23.77,-1.28609e+07
23.78,-1.28609e+07
23.79,-1.28609e+07
23.8,-1.28609e+07
23.81,-1.28609e+07
23.82,-1.28609e+07
23.83,-1.28609e+07
23.84,-1.28609e+07
23.85,-1.28609e+07
23.86,-1.28609e+07
23.87,-1.28609e+07
23.88,-1.28609e+07
23.89,-1.28609e+07
23.9,-1.28609e+07
23.91,-1.28609e+07
23.92,-1.28609e+07
23.93,-1.28609e+07
23.94,-1.28609e+07
23.95,-1.28609e+07
23.96,-1.28609e+07
23.97,-1.28609e+07
23.98,-1.28609e+07
23.99,-1.28609e+07
24,-1.28609e+07
24.01,-1.28609e+07
24.02,-1.28609e+07
24.03,-1.28609e+07
24.04,-1.28609e+07
24.05,-1.28609e+07
24.06,-1.28609e+07
24.07,-1.28609e+07
24.08,-1.28609e+07
24.09,-1.28609e+07
24.1,-1.28609e+07
24.11,-1.28609e+07
24.12,-1.28609e+07
24.13,-1.28609e+07
24.14,-1.28609e+07
24.15,-1.28609e+07
24.16,-1.28609e+07
24.17,-1.28609e+07
24.18,-1.28609e+07
24.19,-1.28609e+07
24.2,-1.28609e+07
24.21,-1.28609e+07
24.22,-1.28609e+07
24.23,-1.28609e+07
24.24,-1.28609e+07
24.25,-1.28609e+07
24.26,-1.28609e+07
24.27,-1.28609e+07
24.28,-1.28609e+07
24.29,-1.28609e+07
24.3,-1.28609e+07
24.31,-1.28609e+07
24.32,-1.28609e+07
24.33,-1.28609e+07
24.34,-1.28609e+07
24.35,-1.28609e+07
24.36,-1.28609e+07
24.37,-1.28609e+07
24.38,-1.28609e+07
24.39,-1.28609e+07
24.4,-1.28609e+07
24.41,-1.28609e+07
24.42,-1.28609e+07
24.43,-1.28609e+07
24.44,-1.28609e+07
24.45,-1.28609e+07
24.46,-1.28609e+07
24.47,-1.28609e+07
24.48,-1.28609e+07
24.49,-1.28609e+07
24.5,-1.28609e+07
24.51,-1.28609e+07
24.52,-1.28609e+07
24.53,-1.28609e+07
24.54,-1.28609e+07
24.55,-1.28609e+07
24.56,-1.28609e+07
24.57,-1.28609e+07
24.58,-1.28609e+07
24.59,-1.28609e+07
24.6,-1.28609e+07
24.61,-1.28609e+07
24.62,-1.28609e+07
24.63,-1.28609e+07
24.64,-1.28609e+07
24.65,-1.28609e+07
24.66,-1.28609e+07
24.67,-1.28609e+07
24.68,-1.28609e+07
24.69,-1.28609e+07
24.7,-1.28609e+07
24.71,-1.28609e+07
24.72,-1.28609e+07
24.73,-1.28609e+07
24.74,-1.28609e+07
24.75,-1.28609e+07
24.76,-1.28609e+07
24.77,-1.28609e+07
24.78,-1.28609e+07
24.79,-1.28609e+07
24.8,-1.28609e+07
24.81,-1.28609e+07
24.82,-1.28609e+07
24.83,-1.28609e+07
24.84,-1.28609e+07
24.85,-1.28609e+07
24.86,-1.28609e+07
24.87,-1.28609e+07
24.88,-1.28609e+07
24.89,-1.28609e+07
24.9,-1.28609e+07
24.91,-1.28609e+07
24.92,-1.28609e+07
24.93,-1.28609e+07
24.94,-1.28609e+07
24.95,-1.28609e+07
24.96,-1.28609e+07
24.97,-1.28609e+07
24.98,-1.28609e+07
24.99,-1.28609e+07
25,-1.28609e+07
25.01,-1.28609e+07
25.02,-1.28609e+07
25.03,-1.28609e+07
25.04,-1.28609e+07
25.05,-1.28609e+07
25.06,-1.28609e+07
25.07,-1.28609e+07
25.08,-1.28609e+07
25.09,-1.28609e+07
25.1,-1.28609e+07
25.11,-1.28609e+07
25.12,-1.28609e+07
25.13,-1.28609e+07
25.14,-1.28609e+07
25.15,-1.28609e+07
25.16,-1.28609e+07
25.17,-1.28609e+07
25.18,-1.28609e+07
25.19,-1.28609e+07
25.2,-1.28609e+07
25.21,-1.28609e+07
25.22,-1.28609e+07
25.23,-1.28609e+07
25.24,-1.28609e+07
25.25,-1.28609e+07
25.26,-1.28609e+07
25.27,-1.28609e+07
25.28,-1.28609e+07
25.29,-1.28609e+07
25.3,-1.28609e+07
25.31,-1.28609e+07
25.32,-1.28609e+07
25.33,-1.28609e+07
25.34,-1.28609e+07
25.35,-1.28609e+07
25.36,-1.28609e+07
25.37,-1.28609e+07
25.38,-1.28609e+07
25.39,-1.28609e+07
25.4,-1.28609e+07
25.41,-1.28609e+07
25.42,-1.28609e+07
25.43,-1.28609e+07
25.44,-1.28609e+07
25.45,-1.28609e+07
25.46,-1.28609e+07
25.47,-1.28609e+07
25.48,-1.28609e+07
25.49,-1.28609e+07
25.5,-1.28609e+07
25.51,-1.28609e+07
25.52,-1.28609e+07
25.53,-1.28609e+07
25.54,-1.28609e+07
25.55,-1.28609e+07
25.56,-1.28609e+07
25.57,-1.28609e+07
25.58,-1.28609e+07
25.59,-1.28609e+07
25.6,-1.28609e+07
25.61,-1.28609e+07
25.62,-1.28609e+07
25.63,-1.28609e+07
25.64,-1.28609e+07
25.65,-1.28609e+07
25.66,-1.28609e+07
25.67,-1.28609e+07
25.68,-1.28609e+07
25.69,-1.28609e+07
25.7,-1.28609e+07
25.71,-1.28609e+07
25.72,-1.28609e+07
25.73,-1.28609e+07
25.74,-1.28609e+07
25.75,-1.28609e+07
25.76,-1.28609e+07
25.77,-1.28609e+07
25.78,-1.28609e+07
25.79,-1.28609e+07
25.8,-1.28609e+07
25.81,-1.28609e+07
25.82,-1.28609e+07
25.83,-1.28609e+07
25.84,-1.28609e+07
25.85,-1.28609e+07
25.86,-1.28609e+07
25.87,-1.28609e+07
25.88,-1.28609e+07
25.89,-1.28609e+07
25.9,-1.28609e+07
25.91,-1.28609e+07
25.92,-1.28609e+07
25.93,-1.28609e+07
25.94,-1.28609e+07
25.95,-1.28609e+07
25.96,-1.28609e+07
25.97,-1.28609e+07
25.98,-1.28609e+07
25.99,-1.28609e+07
26,-1.28609e+07
26.01,-1.28609e+07
26.02,-1.28609e+07
26.03,-1.28609e+07
26.04,-1.28609e+07
26.05,-1.28609e+07
26.06,-1.28609e+07
26.07,-1.28609e+07
26.08,-1.28609e+07
26.09,-1.28609e+07
26.1,-1.28609e+07
26.11,-1.28609e+07
26.12,-1.28609e+07
26.13,-1.28609e+07
26.14,-1.28609e+07
26.15,-1.28609e+07
26.16,-1.28609e+07
26.17,-1.28609e+07
26.18,-1.28609e+07
26.19,-1.28609e+07
26.2,-1.28609e+07
26.21,-1.28609e+07
26.22,-1.28609e+07
26.23,-1.28609e+07
26.24,-1.28609e+07
26.25,-1.28609e+07
26.26,-1.28609e+07
26.27,-1.28609e+07
26.28,-1.28609e+07
26.29,-1.28609e+07
26.3,-1.28609e+07
26.31,-1.28609e+07
26.32,-1.28609e+07
26.33,-1.28609e+07
26.34,-1.28609e+07
26.35,-1.28609e+07
26.36,-1.28609e+07
26.37,-1.28609e+07
26.38,-1.28609e+07
26.39,-1.28609e+07
26.4,-1.28609e+07
26.41,-1.28609e+07
26.42,-1.28609e+07
26.43,-1.28609e+07
26.44,-1.28609e+07
26.45,-1.28609e+07
26.46,-1.28609e+07
26.47,-1.28609e+07
26.48,-1.28609e+07
26.49,-1.28609e+07
26.5,-1.28609e+07
26.51,-1.28609e+07
26.52,-1.28609e+07
26.53,-1.28609e+07
26.54,-1.28609e+07
26.55,-1.28609e+07
26.56,-1.28609e+07
26.57,-1.28609e+07
26.58,-1.28609e+07
26.59,-1.28609e+07
26.6,-1.28609e+07
26.61,-1.28609e+07
26.62,-1.28609e+07
26.63,-1.28609e+07
26.64,-1.28609e+07
26.65,-1.28609e+07
26.66,-1.28609e+07
26.67,-1.28609e+07
26.68,-1.28609e+07
26.69,-1.28609e+07
26.7,-1.28609e+07
26.71,-1.28609e+07
26.72,-1.28609e+07
26.73,-1.28609e+07
26.74,-1.28609e+07
26.75,-1.28609e+07
26.76,-1.28609e+07
26.77,-1.28609e+07
26.78,-1.28609e+07
26.79,-1.28609e+07
26.8,-1.28609e+07
26.81,-1.28609e+07
26.82,-1.28609e+07
26.83,-1.28609e+07
26.84,-1.28609e+07
26.85,-1.28609e+07
26.86,-1.28609e+07
26.87,-1.28609e+07
26.88,-1.28609e+07
26.89,-1.28609e+07
26.9,-1.28609e+07
26.91,-1.28609e+07
26.92,-1.28609e+07
26.93,-1.28609e+07
26.94,-1.28609e+07
26.95,-1.28609e+07
26.96,-1.28609e+07
26.97,-1.28609e+07
26.98,-1.28609e+07
26.99,-1.28609e+07
27,-1.28609e+07
27.01,-1.28609e+07
27.02,-1.28609e+07
27.03,-1.28609e+07
27.04,-1.28609e+07
27.05,-1.28609e+07
27.06,-1.28609e+07
27.07,-1.28609e+07
27.08,-1.28609e+07
27.09,-1.28609e+07
27.1,-1.28609e+07
27.11,-1.28609e+07
27.12,-1.28609e+07
27.13,-1.28609e+07
27.14,-1.28609e+07
27.15,-1.28609e+07
27.16,-1.28609e+07
27.17,-1.28609e+07
27.18,-1.28609e+07
27.19,-1.28609e+07
27.2,-1.28609e+07
27.21,-1.28609e+07
27.22,-1.28609e+07
27.23,-1.28609e+07
27.24,-1.28609e+07
27.25,-1.28609e+07
27.26,-1.28609e+07
27.27,-1.28609e+07
27.28,-1.28609e+07
27.29,-1.28609e+07
27.3,-1.28609e+07
27.31,-1.28609e+07
27.32,-1.28609e+07
27.33,-1.28609e+07
27.34,-1.28609e+07
27.35,-1.28609e+07
27.36,-1.28609e+07
27.37,-1.28609e+07
27.38,-1.28609e+07
27.39,-1.28609e+07
27.4,-1.28609e+07
27.41,-1.28609e+07
27.42,-1.28609e+07
27.43,-1.28609e+07
27.44,-1.28609e+07
27.45,-1.28609e+07
27.46,-1.28609e+07
27.47,-1.28609e+07
27.48,-1.28609e+07
27.49,-1.28609e+07
27.5,-1.28609e+07
27.51,-1.28609e+07
27.52,-1.28609e+07
27.53,-1.28609e+07
27.54,-1.28609e+07
27.55,-1.28609e+07
27.56,-1.28609e+07
27.57,-1.28609e+07
27.58,-1.28609e+07
27.59,-1.28609e+07
27.6,-1.28609e+07
27.61,-1.28609e+07
27.62,-1.28609e+07
27.63,-1.28609e+07
27.64,-1.28609e+07
27.65,-1.28609e+07
27.66,-1.28609e+07
27.67,-1.28609e+07
27.68,-1.28609e+07
27.69,-1.28609e+07
27.7,-1.28609e+07
27.71,-1.28609e+07
27.72,-1.28609e+07
27.73,-1.28609e+07
27.74,-1.28609e+07
27.75,-1.28609e+07
27.76,-1.28609e+07
27.77,-1.28609e+07
27.78,-1.28609e+07
27.79,-1.28609e+07
27.8,-1.28609e+07
27.81,-1.28609e+07
27.82,-1.28609e+07
27.83,-1.28609e+07
27.84,-1.28609e+07
27.85,-1.28609e+07
27.86,-1.28609e+07
27.87,-1.28609e+07
27.88,-1.28609e+07
27.89,-1.28609e+07
27.9,-1.28609e+07
27.91,-1.28609e+07
27.92,-1.28609e+07
27.93,-1.28609e+07
27.94,-1.28609e+07
27.95,-1.28609e+07
27.96,-1.28609e+07
27.97,-1.28609e+07
27.98,-1.28609e+07
27.99,-1.28609e+07
28,-1.28609e+07
28.01,-1.28609e+07
28.02,-1.28609e+07
28.03,-1.28609e+07
28.04,-1.28609e+07
28.05,-1.28609e+07
28.06,-1.28609e+07
28.07,-1.28609e+07
28.08,-1.28609e+07
28.09,-1.28609e+07
28.1,-1.28609e+07
28.11,-1.28609e+07
28.12,-1.28609e+07
28.13,-1.28609e+07
28.14,-1.28609e+07
28.15,-1.28609e+07
28.16,-1.28609e+07
28.17,-1.28609e+07
28.18,-1.28609e+07
28.19,-1.28609e+07
28.2,-1.28609e+07
28.21,-1.28609e+07
28.22,-1.28609e+07
28.23,-1.28609e+07
28.24,-1.28609e+07
28.25,-1.28609e+07
28.26,-1.28609e+07
28.27,-1.28609e+07
28.28,-1.28609e+07
28.29,-1.28609e+07
28.3,-1.28609e+07
28.31,-1.28609e+07
28.32,-1.28609e+07
28.33,-1.28609e+07
28.34,-1.28609e+07
28.35,-1.28609e+07
28.36,-1.28609e+07
28.37,-1.28609e+07
28.38,-1.28609e+07
28.39,-1.28609e+07
28.4,-1.28609e+07
28.41,-1.28609e+07
28.42,-1.28609e+07
28.43,-1.28609e+07
28.44,-1.28609e+07
28.45,-1.28609e+07
28.46,-1.28609e+07
28.47,-1.28609e+07
28.48,-1.28609e+07
28.49,-1.28609e+07
28.5,-1.28609e+07
28.51,-1.28609e+07
28.52,-1.28609e+07
28.53,-1.28609e+07
28.54,-1.28609e+07
28.55,-1.28609e+07
28.56,-1.28609e+07
28.57,-1.28609e+07
28.58,-1.28609e+07
28.59,-1.28609e+07
28.6,-1.28609e+07
28.61,-1.28609e+07
28.62,-1.28609e+07
28.63,-1.28609e+07
28.64,-1.28609e+07
28.65,-1.28609e+07
28.66,-1.28609e+07
28.67,-1.28609e+07
28.68,-1.28609e+07
28.69,-1.28609e+07
28.7,-1.28609e+07
28.71,-1.28609e+07
28.72,-1.28609e+07
28.73,-1.28609e+07
28.74,-1.28609e+07
28.75,-1.28609e+07
28.76,-1.28609e+07
28.77,-1.28609e+07
28.78,-1.28609e+07
28.79,-1.28609e+07
28.8,-1.28609e+07
28.81,-1.28609e+07
28.82,-1.28609e+07
28.83,-1.28609e+07
28.84,-1.28609e+07
28.85,-1.28609e+07
28.86,-1.28609e+07
28.87,-1.28609e+07
28.88,-1.28609e+07
28.89,-1.28609e+07
28.9,-1.28609e+07
28.91,-1.28609e+07
28.92,-1.28609e+07
28.93,-1.28609e+07
28.94,-1.28609e+07
28.95,-1.28609e+07
28.96,-1.28609e+07
28.97,-1.28609e+07
28.98,-1.28609e+07
28.99,-1.28609e+07
29,-1.28609e+07
29.01,-1.28609e+07
29.02,-1.28609e+07
29.03,-1.28609e+07
29.04,-1.28609e+07
29.05,-1.28609e+07
29.06,-1.28609e+07
29.07,-1.28609e+07
29.08,-1.28609e+07
29.09,-1.28609e+07
29.1,-1.28609e+07
29.11,-1.28609e+07
29.12,-1.28609e+07
29.13,-1.28609e+07
29.14,-1.28609e+07
29.15,-1.28609e+07
29.16,-1.28609e+07
29.17,-1.28609e+07
29.18,-1.28609e+07
29.19,-1.28609e+07
29.2,-1.28609e+07
29.21,-1.28609e+07
29.22,-1.28609e+07
29.23,-1.28609e+07
29.24,-1.28609e+07
29.25,-1.28609e+07
29.26,-1.28609e+07
29.27,-1.28609e+07
29.28,-1.28609e+07
29.29,-1.28609e+07
29.3,-1.28609e+07
29.31,-1.28609e+07
29.32,-1.28609e+07
29.33,-1.28609e+07
29.34,-1.28609e+07
29.35,-1.28609e+07
29.36,-1.28609e+07
29.37,-1.28609e+07
29.38,-1.28609e+07
29.39,-1.28609e+07
29.4,-1.28609e+07
29.41,-1.28609e+07
29.42,-1.28609e+07
29.43,-1.28609e+07
29.44,-1.28609e+07
29.45,-1.28609e+07
29.46,-1.28609e+07
29.47,-1.28609e+07
29.48,-1.28609e+07
29.49,-1.28609e+07
29.5,-1.28609e+07
29.51,-1.28609e+07
29.52,-1.28609e+07
29.53,-1.28609e+07
29.54,-1.28609e+07
29.55,-1.28609e+07
29.56,-1.28609e+07
29.57,-1.28609e+07
29.58,-1.28609e+07
29.59,-1.28609e+07
29.6,-1.28609e+07
29.61,-1.28609e+07
29.62,-1.28609e+07
29.63,-1.28609e+07
29.64,-1.28609e+07
29.65,-1.28609e+07
29.66,-1.28609e+07
29.67,-1.28609e+07
29.68,-1.28609e+07
29.69,-1.28609e+07
29.7,-1.28609e+07
29.71,-1.28609e+07
29.72,-1.28609e+07
29.73,-1.28609e+07
29.74,-1.28609e+07
29.75,-1.28609e+07
29.76,-1.28609e+07
29.77,-1.28609e+07
29.78,-1.28609e+07
29.79,-1.28609e+07
29.8,-1.28609e+07
29.81,-1.28609e+07
29.82,-1.28609e+07
29.83,-1.28609e+07
29.84,-1.28609e+07
29.85,-1.28609e+07
29.86,-1.28609e+07
29.87,-1.28609e+07
29.88,-1.28609e+07
29.89,-1.28609e+07
29.9,-1.28609e+07
29.91,-1.28609e+07
29.92,-1.28609e+07
29.93,-1.28609e+07
29.94,-1.28609e+07
29.95,-1.28609e+07
29.96,-1.28609e+07
29.97,-1.28609e+07
29.98,-1.28609e+07
29.99,-1.28609e+07
30,-1.28609e+07
30.01,-1.28609e+07
30.02,-1.28609e+07
30.03,-1.28609e+07
30.04,-1.28609e+07
30.05,-1.28609e+07
30.06,-1.28609e+07
30.07,-1.28609e+07
30.08,-1.28609e+07
30.09,-1.28609e+07
30.1,-1.28609e+07
30.11,-1.28609e+07
30.12,-1.28609e+07
30.13,-1.28609e+07
30.14,-1.28609e+07
30.15,-1.28609e+07
30.16,-1.28609e+07
30.17,-1.28609e+07
30.18,-1.28609e+07
30.19,-1.28609e+07
30.2,-1.28609e+07
30.21,-1.28609e+07
30.22,-1.28609e+07
30.23,-1.28609e+07
30.24,-1.28609e+07
30.25,-1.28609e+07
30.26,-1.28609e+07
30.27,-1.28609e+07
30.28,-1.28609e+07
30.29,-1.28609e+07
30.3,-1.28609e+07
30.31,-1.28609e+07
30.32,-1.28609e+07
30.33,-1.28609e+07
30.34,-1.28609e+07
30.35,-1.28609e+07
30.36,-1.28609e+07
30.37,-1.28609e+07
30.38,-1.28609e+07
30.39,-1.28609e+07
30.4,-1.28609e+07
30.41,-1.28609e+07
30.42,-1.28609e+07
30.43,-1.28609e+07
30.44,-1.28609e+07
30.45,-1.28609e+07
30.46,-1.28609e+07
30.47,-1.28609e+07
30.48,-1.28609e+07
30.49,-1.28609e+07
30.5,-1.28609e+07
30.51,-1.28609e+07
30.52,-1.28609e+07
30.53,-1.28609e+07
30.54,-1.28609e+07
30.55,-1.28609e+07
30.56,-1.28609e+07
30.57,-1.28609e+07
30.58,-1.28609e+07
30.59,-1.28609e+07
30.6,-1.28609e+07
30.61,-1.28609e+07
30.62,-1.28609e+07
30.63,-1.28609e+07
30.64,-1.28609e+07
30.65,-1.28609e+07
30.66,-1.28609e+07
30.67,-1.28609e+07
30.68,-1.28609e+07
30.69,-1.28609e+07
30.7,-1.28609e+07
30.71,-1.28609e+07
30.72,-1.28609e+07
30.73,-1.28609e+07
30.74,-1.28609e+07
30.75,-1.28609e+07
30.76,-1.28609e+07
30.77,-1.28609e+07
30.78,-1.28609e+07
30.79,-1.28609e+07
30.8,-1.28609e+07
30.81,-1.28609e+07
30.82,-1.28609e+07
30.83,-1.28609e+07
30.84,-1.28609e+07
30.85,-1.28609e+07
30.86,-1.28609e+07
30.87,-1.28609e+07
30.88,-1.28609e+07
30.89,-1.28609e+07
30.9,-1.28609e+07
30.91,-1.28609e+07
30.92,-1.28609e+07
30.93,-1.28609e+07
30.94,-1.28609e+07
30.95,-1.28609e+07
30.96,-1.28609e+07
30.97,-1.28609e+07
30.98,-1.28609e+07
30.99,-1.28609e+07
31,-1.28609e+07
31.01,-1.28609e+07
31.02,-1.28609e+07
31.03,-1.28609e+07
31.04,-1.28609e+07
31.05,-1.28609e+07
31.06,-1.28609e+07
31.07,-1.28609e+07
31.08,-1.28609e+07
31.09,-1.28609e+07
31.1,-1.28609e+07
31.11,-1.28609e+07
31.12,-1.28609e+07
31.13,-1.28609e+07
31.14,-1.28609e+07
31.15,-1.28609e+07
31.16,-1.28609e+07
31.17,-1.28609e+07
31.18,-1.28609e+07
31.19,-1.28609e+07
31.2,-1.28609e+07
31.21,-1.28609e+07
31.22,-1.28609e+07
31.23,-1.28609e+07
31.24,-1.28609e+07
31.25,-1.28609e+07
31.26,-1.28609e+07
31.27,-1.28609e+07
31.28,-1.28609e+07
31.29,-1.28609e+07
31.3,-1.28609e+07
31.31,-1.28609e+07
31.32,-1.28609e+07
31.33,-1.28609e+07
31.34,-1.28609e+07
31.35,-1.28609e+07
31.36,-1.28609e+07
31.37,-1.28609e+07
31.38,-1.28609e+07
31.39,-1.28609e+07
31.4,-1.28609e+07
31.41,-1.28609e+07
31.42,-1.28609e+07
31.43,-1.28609e+07
31.44,-1.28609e+07
31.45,-1.28609e+07
31.46,-1.28609e+07
31.47,-1.28609e+07
31.48,-1.28609e+07
31.49,-1.28609e+07
31.5,-1.28609e+07
31.51,-1.28609e+07
31.52,-1.28609e+07
31.53,-1.28609e+07
31.54,-1.28609e+07
31.55,-1.28609e+07
31.56,-1.28609e+07
31.57,-1.28609e+07
31.58,-1.28609e+07
31.59,-1.28609e+07
31.6,-1.28609e+07
31.61,-1.28609e+07
31.62,-1.28609e+07
31.63,-1.28609e+07
31.64,-1.28609e+07
31.65,-1.28609e+07
31.66,-1.28609e+07
31.67,-1.28609e+07
31.68,-1.28609e+07
31.69,-1.28609e+07
31.7,-1.28609e+07
31.71,-1.28609e+07
31.72,-1.28609e+07
31.73,-1.28609e+07
31.74,-1.28609e+07
31.75,-1.28609e+07
31.76,-1.28609e+07
31.77,-1.28609e+07
31.78,-1.28609e+07
31.79,-1.28609e+07
31.8,-1.28609e+07
31.81,-1.28609e+07
31.82,-1.28609e+07
31.83,-1.28609e+07
31.84,-1.28609e+07
31.85,-1.28609e+07
31.86,-1.28609e+07
31.87,-1.28609e+07
31.88,-1.28609e+07
31.89,-1.28609e+07
31.9,-1.28609e+07
31.91,-1.28609e+07
31.92,-1.28609e+07
31.93,-1.28609e+07
31.94,-1.28609e+07
31.95,-1.28609e+07
31.96,-1.28609e+07
31.97,-1.28609e+07
31.98,-1.28609e+07
31.99,-1.28609e+07
32,-1.28609e+07
32.01,-1.28609e+07
32.02,-1.28609e+07
32.03,-1.28609e+07
32.04,-1.28609e+07
32.05,-1.28609e+07
32.06,-1.28609e+07
32.07,-1.28609e+07
32.08,-1.28609e+07
32.09,-1.28609e+07
32.1,-1.28609e+07
32.11,-1.28609e+07
32.12,-1.28609e+07
32.13,-1.28609e+07
32.14,-1.28609e+07
32.15,-1.28609e+07
32.16,-1.28609e+07
32.17,-1.28609e+07
32.18,-1.28609e+07
32.19,-1.28609e+07
32.2,-1.28609e+07
32.21,-1.28609e+07
32.22,-1.28609e+07
32.23,-1.28609e+07
32.24,-1.28609e+07
32.25,-1.28609e+07
32.26,-1.28609e+07
32.27,-1.28609e+07
32.28,-1.28609e+07
32.29,-1.28609e+07
