Time,TotalEnergy
0.01,-1.28606e+07
0.02,-1.28604e+07
0.03,-1.28602e+07
0.04,-1.286e+07
0.05,-1.28598e+07
0.06,-1.28596e+07
0.07,-1.28594e+07
0.08,-1.28591e+07
0.09,-1.28589e+07
0.1,-1.28587e+07
0.11,-1.28584e+07
0.12,-1.28581e+07
0.13,-1.28578e+07
0.14,-1.28575e+07
0.15,-1.28572e+07
0.16,-1.28569e+07
0.17,-1.28565e+07
0.18,-1.28561e+07
0.19,-1.28558e+07
0.2,-1.28553e+07
0.21,-1.28549e+07
0.22,-1.28544e+07
0.23,-1.28539e+07
0.24,-1.28534e+07
0.25,-1.28529e+07
0.26,-1.28523e+07
0.27,-1.28517e+07
0.28,-1.28511e+07
0.29,-1.28505e+07
0.3,-1.28498e+07
0.31,-1.28491e+07
0.32,-1.28483e+07
0.33,-1.28475e+07
0.34,-1.28467e+07
0.35,-1.28459e+07
0.36,-1.2845e+07
0.37,-1.28441e+07
0.38,-1.28432e+07
0.39,-1.28423e+07
0.4,-1.28413e+07
0.41,-1.28403e+07
0.42,-1.28393e+07
0.43,-1.28382e+07
0.44,-1.28372e+07
0.45,-1.28361e+07
0.46,-1.2835e+07
0.47,-1.28338e+07
0.48,-1.28327e+07
0.49,-1.28316e+07
0.5,-1.28304e+07
0.51,-1.28293e+07
0.52,-1.28281e+07
0.53,-1.28269e+07
0.54,-1.28258e+07
0.55,-1.28246e+07
0.56,-1.28234e+07
0.57,-1.28223e+07
0.58,-1.28212e+07
0.59,-1.282e+07
0.6,-1.28189e+07
0.61,-1.28178e+07
0.62,-1.28168e+07
0.63,-1.28157e+07
0.64,-1.28147e+07
0.65,-1.28137e+07
0.66,-1.28127e+07
0.67,-1.28118e+07
0.68,-1.28108e+07
0.69,-1.281e+07
0.7,-1.28091e+07
0.71,-1.28083e+07
0.72,-1.28074e+07
0.73,-1.28067e+07
0.74,-1.28059e+07
0.75,-1.28052e+07
0.76,-1.28045e+07
0.77,-1.28039e+07
0.78,-1.28032e+07
0.79,-1.28026e+07
0.8,-1.28021e+07
0.81,-1.28015e+07
0.82,-1.2801e+07
0.83,-1.28005e+07
0.84,-1.28001e+07
0.85,-1.27996e+07
0.86,-1.27992e+07
0.87,-1.27988e+07
0.88,-1.27984e+07
0.89,-1.27981e+07
0.9,-1.27978e+07
0.91,-1.27974e+07
0.92,-1.27971e+07
0.93,-1.27968e+07
0.94,-1.27966e+07
0.95,-1.27963e+07
0.96,-1.27961e+07
0.97,-1.27958e+07
0.98,-1.27956e+07
0.99,-1.27954e+07
1,-1.27952e+07
1.01,-1.2795e+07
1.02,-1.27948e+07
1.03,-1.27946e+07
1.04,-1.27944e+07
1.05,-1.27942e+07
1.06,-1.2794e+07
1.07,-1.27938e+07
1.08,-1.27936e+07
1.09,-1.27934e+07
1.1,-1.27932e+07
1.11,-1.2793e+07
1.12,-1.27928e+07
1.13,-1.27926e+07
1.14,-1.27924e+07
1.15,-1.27921e+07
1.16,-1.27919e+07
1.17,-1.27916e+07
1.18,-1.27914e+07
1.19,-1.27911e+07
1.2,-1.27908e+07
1.21,-1.27904e+07
1.22,-1.27901e+07
1.23,-1.27897e+07
1.24,-1.27893e+07
1.25,-1.27889e+07
1.26,-1.27885e+07
1.27,-1.2788e+07
1.28,-1.27876e+07
1.29,-1.27871e+07
1.3,-1.27865e+07
1.31,-1.2786e+07
1.32,-1.27854e+07
1.33,-1.27848e+07
1.34,-1.27841e+07
1.35,-1.27834e+07
1.36,-1.27827e+07
1.37,-1.2782e+07
1.38,-1.27812e+07
1.39,-1.27804e+07
1.4,-1.27795e+07
1.41,-1.27787e+07
1.42,-1.27778e+07
1.43,-1.27768e+07
1.44,-1.27759e+07
1.45,-1.27749e+07
1.46,-1.27739e+07
1.47,-1.27728e+07
1.48,-1.27717e+07
1.49,-1.27706e+07
1.5,-1.27695e+07
1.51,-1.27684e+07
1.52,-1.27672e+07
1.53,-1.2766e+07
1.54,-1.27648e+07
1.55,-1.27636e+07
1.56,-1.27624e+07
1.57,-1.27612e+07
1.58,-1.276e+07
1.59,-1.27588e+07
1.6,-1.27576e+07
1.61,-1.27564e+07
1.62,-1.27552e+07
1.63,-1.2754e+07
1.64,-1.27528e+07
1.65,-1.27516e+07
1.66,-1.27505e+07
1.67,-1.27494e+07
1.68,-1.27483e+07
1.69,-1.27472e+07
1.7,-1.27461e+07
1.71,-1.27451e+07
1.72,-1.27441e+07
1.73,-1.27431e+07
1.74,-1.27422e+07
1.75,-1.27413e+07
1.76,-1.27404e+07
1.77,-1.27396e+07
1.78,-1.27387e+07
1.79,-1.2738e+07
1.8,-1.27372e+07
1.81,-1.27365e+07
1.82,-1.27358e+07
1.83,-1.27352e+07
1.84,-1.27345e+07
1.85,-1.27339e+07
1.86,-1.27334e+07
1.87,-1.27328e+07
1.88,-1.27323e+07
1.89,-1.27318e+07
1.9,-1.27314e+07
1.91,-1.2731e+07
1.92,-1.27305e+07
1.93,-1.27302e+07
1.94,-1.27298e+07
1.95,-1.27294e+07
1.96,-1.27291e+07
1.97,-1.27288e+07
1.98,-1.27285e+07
1.99,-1.27282e+07
2,-1.2728e+07
2.01,-1.27277e+07
2.02,-1.27275e+07
2.03,-1.27272e+07
2.04,-1.2727e+07
2.05,-1.27268e+07
2.06,-1.27266e+07
2.07,-1.27264e+07
2.08,-1.27262e+07
2.09,-1.2726e+07
2.1,-1.27258e+07
2.11,-1.27256e+07
2.12,-1.27255e+07
2.13,-1.27253e+07
2.14,-1.27251e+07
2.15,-1.27249e+07
2.16,-1.27247e+07
2.17,-1.27245e+07
2.18,-1.27243e+07
2.19,-1.27241e+07
2.2,-1.27239e+07
2.21,-1.27236e+07
2.22,-1.27234e+07
2.23,-1.27231e+07
2.24,-1.27229e+07
2.25,-1.27226e+07
2.26,-1.27223e+07
2.27,-1.2722e+07
2.28,-1.27217e+07
2.29,-1.27214e+07
2.3,-1.2721e+07
2.31,-1.27206e+07
2.32,-1.27202e+07
2.33,-1.27198e+07
2.34,-1.27194e+07
2.35,-1.27189e+07
2.36,-1.27184e+07
2.37,-1.27179e+07
2.38,-1.27174e+07
2.39,-1.27169e+07
2.4,-1.27163e+07
2.41,-1.27157e+07
2.42,-1.2715e+07
2.43,-1.27144e+07
2.44,-1.27137e+07
2.45,-1.2713e+07
2.46,-1.27122e+07
2.47,-1.27115e+07
2.48,-1.27107e+07
2.49,-1.27099e+07
2.5,-1.27091e+07
2.51,-1.27082e+07
2.52,-1.27073e+07
2.53,-1.27064e+07
2.54,-1.27055e+07
2.55,-1.27045e+07
2.56,-1.27035e+07
2.57,-1.27026e+07
2.58,-1.27016e+07
2.59,-1.27005e+07
2.6,-1.26995e+07
2.61,-1.26985e+07
2.62,-1.26974e+07
2.63,-1.26964e+07
2.64,-1.26953e+07
2.65,-1.26943e+07
2.66,-1.26932e+07
2.67,-1.26921e+07
2.68,-1.26911e+07
2.69,-1.269e+07
2.7,-1.2689e+07
2.71,-1.2688e+07
2.72,-1.26869e+07
2.73,-1.26859e+07
2.74,-1.26849e+07
2.75,-1.2684e+07
2.76,-1.2683e+07
2.77,-1.26821e+07
2.78,-1.26812e+07
2.79,-1.26803e+07
2.8,-1.26794e+07
2.81,-1.26785e+07
2.82,-1.26777e+07
2.83,-1.26769e+07
2.84,-1.26762e+07
2.85,-1.26754e+07
2.86,-1.26747e+07
2.87,-1.2674e+07
2.88,-1.26733e+07
2.89,-1.26727e+07
2.9,-1.26721e+07
2.91,-1.26715e+07
2.92,-1.26709e+07
2.93,-1.26704e+07
2.94,-1.26699e+07
2.95,-1.26694e+07
2.96,-1.26689e+07
2.97,-1.26685e+07
2.98,-1.2668e+07
2.99,-1.26676e+07
3,-1.26672e+07
3.01,-1.26669e+07
3.02,-1.26665e+07
3.03,-1.26662e+07
3.04,-1.26659e+07
3.05,-1.26656e+07
3.06,-1.26653e+07
3.07,-1.2665e+07
3.08,-1.26648e+07
3.09,-1.26645e+07
3.1,-1.26643e+07
3.11,-1.26641e+07
3.12,-1.26638e+07
3.13,-1.26636e+07
3.14,-1.26634e+07
3.15,-1.26632e+07
3.16,-1.2663e+07
3.17,-1.26629e+07
3.18,-1.26627e+07
3.19,-1.26625e+07
3.2,-1.26623e+07
3.21,-1.26621e+07
3.22,-1.26619e+07
3.23,-1.26617e+07
3.24,-1.26616e+07
3.25,-1.26614e+07
3.26,-1.26612e+07
3.27,-1.2661e+07
3.28,-1.26607e+07
3.29,-1.26605e+07
3.3,-1.26603e+07
3.31,-1.26601e+07
3.32,-1.26598e+07
3.33,-1.26595e+07
3.34,-1.26593e+07
3.35,-1.2659e+07
3.36,-1.26587e+07
3.37,-1.26583e+07
3.38,-1.2658e+07
3.39,-1.26576e+07
3.4,-1.26573e+07
3.41,-1.26569e+07
3.42,-1.26564e+07
3.43,-1.2656e+07
3.44,-1.26555e+07
3.45,-1.2655e+07
3.46,-1.26545e+07
3.47,-1.2654e+07
3.48,-1.26534e+07
3.49,-1.26529e+07
3.5,-1.26523e+07
3.51,-1.26516e+07
3.52,-1.2651e+07
3.53,-1.26503e+07
3.54,-1.26496e+07
3.55,-1.26488e+07
3.56,-1.26481e+07
3.57,-1.26473e+07
3.58,-1.26464e+07
3.59,-1.26456e+07
3.6,-1.26447e+07
3.61,-1.26438e+07
3.62,-1.26429e+07
3.63,-1.2642e+07
3.64,-1.2641e+07
3.65,-1.26401e+07
3.66,-1.26391e+07
3.67,-1.26381e+07
3.68,-1.2637e+07
3.69,-1.2636e+07
3.7,-1.26349e+07
3.71,-1.26339e+07
3.72,-1.26328e+07
3.73,-1.26318e+07
3.74,-1.26307e+07
3.75,-1.26296e+07
3.76,-1.26286e+07
3.77,-1.26275e+07
3.78,-1.26264e+07
3.79,-1.26254e+07
3.8,-1.26243e+07
3.81,-1.26233e+07
3.82,-1.26223e+07
3.83,-1.26213e+07
3.84,-1.26203e+07
3.85,-1.26193e+07
3.86,-1.26184e+07
3.87,-1.26175e+07
3.88,-1.26166e+07
3.89,-1.26157e+07
3.9,-1.26149e+07
3.91,-1.2614e+07
3.92,-1.26132e+07
3.93,-1.26125e+07
3.94,-1.26117e+07
3.95,-1.2611e+07
3.96,-1.26103e+07
3.97,-1.26096e+07
3.98,-1.2609e+07
3.99,-1.26084e+07
4,-1.26078e+07
4.01,-1.26072e+07
4.02,-1.26066e+07
4.03,-1.26061e+07
4.04,-1.26056e+07
4.05,-1.26052e+07
4.06,-1.26047e+07
4.07,-1.26043e+07
4.08,-1.26039e+07
4.09,-1.26035e+07
4.1,-1.26031e+07
4.11,-1.26028e+07
4.12,-1.26025e+07
4.13,-1.26021e+07
4.14,-1.26019e+07
4.15,-1.26016e+07
4.16,-1.26013e+07
4.17,-1.26011e+07
4.18,-1.26008e+07
4.19,-1.26006e+07
4.2,-1.26004e+07
4.21,-1.26001e+07
4.22,-1.25999e+07
4.23,-1.25997e+07
4.24,-1.25995e+07
4.25,-1.25993e+07
4.26,-1.25992e+07
4.27,-1.2599e+07
4.28,-1.25988e+07
4.29,-1.25986e+07
4.3,-1.25985e+07
4.31,-1.25983e+07
4.32,-1.25981e+07
4.33,-1.25979e+07
4.34,-1.25977e+07
4.35,-1.25975e+07
4.36,-1.25973e+07
4.37,-1.25971e+07
4.38,-1.25969e+07
4.39,-1.25967e+07
4.4,-1.25965e+07
4.41,-1.25962e+07
4.42,-1.2596e+07
4.43,-1.25957e+07
4.44,-1.25954e+07
4.45,-1.25951e+07
4.46,-1.25948e+07
4.47,-1.25945e+07
4.48,-1.25941e+07
4.49,-1.25937e+07
4.5,-1.25934e+07
4.51,-1.2593e+07
4.52,-1.25925e+07
4.53,-1.25921e+07
4.54,-1.25916e+07
4.55,-1.25911e+07
4.56,-1.25906e+07
4.57,-1.259e+07
4.58,-1.25895e+07
4.59,-1.25889e+07
4.6,-1.25882e+07
4.61,-1.25876e+07
4.62,-1.25869e+07
4.63,-1.25862e+07
4.64,-1.25855e+07
4.65,-1.25847e+07
4.66,-1.25839e+07
4.67,-1.25831e+07
4.68,-1.25823e+07
4.69,-1.25814e+07
4.7,-1.25805e+07
4.71,-1.25796e+07
4.72,-1.25787e+07
4.73,-1.25777e+07
4.74,-1.25767e+07
4.75,-1.25757e+07
4.76,-1.25747e+07
4.77,-1.25737e+07
4.78,-1.25727e+07
4.79,-1.25716e+07
4.8,-1.25706e+07
4.81,-1.25695e+07
4.82,-1.25684e+07
4.83,-1.25673e+07
4.84,-1.25663e+07
4.85,-1.25652e+07
4.86,-1.25641e+07
4.87,-1.2563e+07
4.88,-1.2562e+07
4.89,-1.25609e+07
4.9,-1.25599e+07
4.91,-1.25589e+07
4.92,-1.25579e+07
4.93,-1.25569e+07
4.94,-1.25559e+07
4.95,-1.25549e+07
4.96,-1.2554e+07
4.97,-1.25531e+07
4.98,-1.25522e+07
4.99,-1.25513e+07
5,-1.25505e+07
5.01,-1.25497e+07
5.02,-1.25489e+07
5.03,-1.25481e+07
5.04,-1.25474e+07
5.05,-1.25467e+07
5.06,-1.2546e+07
5.07,-1.25454e+07
5.08,-1.25447e+07
5.09,-1.25441e+07
5.1,-1.25436e+07
5.11,-1.2543e+07
5.12,-1.25425e+07
5.13,-1.2542e+07
5.14,-1.25415e+07
5.15,-1.25411e+07
5.16,-1.25406e+07
5.17,-1.25402e+07
5.18,-1.25399e+07
5.19,-1.25395e+07
5.2,-1.25391e+07
5.21,-1.25388e+07
5.22,-1.25385e+07
5.23,-1.25382e+07
5.24,-1.25379e+07
5.25,-1.25376e+07
5.26,-1.25374e+07
5.27,-1.25371e+07
5.28,-1.25369e+07
5.29,-1.25367e+07
5.3,-1.25365e+07
5.31,-1.25363e+07
5.32,-1.25361e+07
5.33,-1.25359e+07
5.34,-1.25357e+07
5.35,-1.25355e+07
5.36,-1.25353e+07
5.37,-1.25352e+07
5.38,-1.2535e+07
5.39,-1.25348e+07
5.4,-1.25346e+07
5.41,-1.25345e+07
5.42,-1.25343e+07
5.43,-1.25341e+07
5.44,-1.25339e+07
5.45,-1.25337e+07
5.46,-1.25335e+07
5.47,-1.25333e+07
5.48,-1.25331e+07
5.49,-1.25329e+07
5.5,-1.25326e+07
5.51,-1.25324e+07
5.52,-1.25321e+07
5.53,-1.25318e+07
5.54,-1.25315e+07
5.55,-1.25312e+07
5.56,-1.25309e+07
5.57,-1.25305e+07
5.58,-1.25302e+07
5.59,-1.25298e+07
5.6,-1.25294e+07
5.61,-1.2529e+07
5.62,-1.25285e+07
5.63,-1.2528e+07
5.64,-1.25275e+07
5.65,-1.2527e+07
5.66,-1.25265e+07
5.67,-1.25259e+07
5.68,-1.25253e+07
5.69,-1.25247e+07
5.7,-1.2524e+07
5.71,-1.25233e+07
5.72,-1.25226e+07
5.73,-1.25219e+07
5.74,-1.25211e+07
5.75,-1.25203e+07
5.76,-1.25195e+07
5.77,-1.25186e+07
5.78,-1.25177e+07
5.79,-1.25168e+07
5.8,-1.25159e+07
5.81,-1.2515e+07
5.82,-1.2514e+07
5.83,-1.2513e+07
5.84,-1.2512e+07
5.85,-1.2511e+07
5.86,-1.25099e+07
5.87,-1.25088e+07
5.88,-1.25078e+07
5.89,-1.25067e+07
5.9,-1.25056e+07
5.91,-1.25045e+07
5.92,-1.25034e+07
5.93,-1.25023e+07
5.94,-1.25012e+07
5.95,-1.25001e+07
5.96,-1.2499e+07
5.97,-1.24979e+07
5.98,-1.24969e+07
5.99,-1.24958e+07
6,-1.24948e+07
6.01,-1.24937e+07
6.02,-1.24927e+07
6.03,-1.24917e+07
6.04,-1.24908e+07
6.05,-1.24898e+07
6.06,-1.24889e+07
6.07,-1.2488e+07
6.08,-1.24871e+07
6.09,-1.24863e+07
6.1,-1.24854e+07
6.11,-1.24846e+07
6.12,-1.24839e+07
6.13,-1.24831e+07
6.14,-1.24824e+07
6.15,-1.24817e+07
6.16,-1.24811e+07
6.17,-1.24804e+07
6.18,-1.24798e+07
6.19,-1.24793e+07
6.2,-1.24787e+07
6.21,-1.24782e+07
6.22,-1.24777e+07
6.23,-1.24772e+07
6.24,-1.24768e+07
6.25,-1.24763e+07
6.26,-1.24759e+07
6.27,-1.24755e+07
6.28,-1.24752e+07
6.29,-1.24748e+07
6.3,-1.24745e+07
6.31,-1.24742e+07
6.32,-1.24739e+07
6.33,-1.24736e+07
6.34,-1.24733e+07
6.35,-1.24731e+07
6.36,-1.24728e+07
6.37,-1.24726e+07
6.38,-1.24724e+07
6.39,-1.24722e+07
6.4,-1.2472e+07
6.41,-1.24718e+07
6.42,-1.24716e+07
6.43,-1.24714e+07
6.44,-1.24712e+07
6.45,-1.24711e+07
6.46,-1.24709e+07
6.47,-1.24707e+07
6.48,-1.24706e+07
6.49,-1.24704e+07
6.5,-1.24702e+07
6.51,-1.247e+07
6.52,-1.24698e+07
6.53,-1.24697e+07
6.54,-1.24695e+07
6.55,-1.24693e+07
6.56,-1.24691e+07
6.57,-1.24689e+07
6.58,-1.24686e+07
6.59,-1.24684e+07
6.6,-1.24682e+07
6.61,-1.24679e+07
6.62,-1.24676e+07
6.63,-1.24674e+07
6.64,-1.24671e+07
6.65,-1.24667e+07
6.66,-1.24664e+07
6.67,-1.24661e+07
6.68,-1.24657e+07
6.69,-1.24653e+07
6.7,-1.24649e+07
6.71,-1.24645e+07
6.72,-1.24641e+07
6.73,-1.24636e+07
6.74,-1.24631e+07
6.75,-1.24626e+07
6.76,-1.24621e+07
6.77,-1.24615e+07
6.78,-1.24609e+07
6.79,-1.24603e+07
6.8,-1.24597e+07
6.81,-1.2459e+07
6.82,-1.24583e+07
6.83,-1.24576e+07
6.84,-1.24569e+07
6.85,-1.24561e+07
6.86,-1.24554e+07
6.87,-1.24545e+07
6.88,-1.24537e+07
6.89,-1.24529e+07
6.9,-1.2452e+07
6.91,-1.24511e+07
6.92,-1.24502e+07
6.93,-1.24493e+07
6.94,-1.24483e+07
6.95,-1.24474e+07
6.96,-1.24464e+07
6.97,-1.24454e+07
6.98,-1.24444e+07
6.99,-1.24434e+07
7,-1.24424e+07
7.01,-1.24414e+07
7.02,-1.24404e+07
7.03,-1.24394e+07
7.04,-1.24384e+07
7.05,-1.24374e+07
7.06,-1.24364e+07
7.07,-1.24354e+07
7.08,-1.24344e+07
7.09,-1.24334e+07
7.1,-1.24324e+07
7.11,-1.24315e+07
7.12,-1.24305e+07
7.13,-1.24296e+07
7.14,-1.24287e+07
7.15,-1.24279e+07
7.16,-1.2427e+07
7.17,-1.24262e+07
7.18,-1.24253e+07
7.19,-1.24245e+07
7.2,-1.24238e+07
7.21,-1.2423e+07
7.22,-1.24223e+07
7.23,-1.24216e+07
7.24,-1.24209e+07
7.25,-1.24203e+07
7.26,-1.24197e+07
7.27,-1.24191e+07
7.28,-1.24185e+07
7.29,-1.2418e+07
7.3,-1.24174e+07
7.31,-1.24169e+07
7.32,-1.24165e+07
7.33,-1.2416e+07
7.34,-1.24156e+07
7.35,-1.24151e+07
7.36,-1.24147e+07
7.37,-1.24144e+07
7.38,-1.2414e+07
7.39,-1.24137e+07
7.4,-1.24134e+07
7.41,-1.24131e+07
7.42,-1.24128e+07
7.43,-1.24125e+07
7.44,-1.24122e+07
7.45,-1.2412e+07
7.46,-1.24117e+07
7.47,-1.24115e+07
7.48,-1.24113e+07
7.49,-1.24111e+07
7.5,-1.24109e+07
7.51,-1.24107e+07
7.52,-1.24105e+07
7.53,-1.24103e+07
7.54,-1.24101e+07
7.55,-1.241e+07
7.56,-1.24098e+07
7.57,-1.24096e+07
7.58,-1.24095e+07
7.59,-1.24093e+07
7.6,-1.24091e+07
7.61,-1.24089e+07
7.62,-1.24088e+07
7.63,-1.24086e+07
7.64,-1.24084e+07
7.65,-1.24082e+07
7.66,-1.2408e+07
7.67,-1.24078e+07
7.68,-1.24076e+07
7.69,-1.24074e+07
7.7,-1.24072e+07
7.71,-1.2407e+07
7.72,-1.24067e+07
7.73,-1.24064e+07
7.74,-1.24062e+07
7.75,-1.24059e+07
7.76,-1.24056e+07
7.77,-1.24053e+07
7.78,-1.24049e+07
7.79,-1.24046e+07
7.8,-1.24042e+07
7.81,-1.24038e+07
7.82,-1.24034e+07
7.83,-1.2403e+07
7.84,-1.24025e+07
7.85,-1.24021e+07
7.86,-1.24016e+07
7.87,-1.2401e+07
7.88,-1.24005e+07
7.89,-1.23999e+07
7.9,-1.23993e+07
7.91,-1.23987e+07
7.92,-1.23981e+07
7.93,-1.23974e+07
7.94,-1.23967e+07
7.95,-1.2396e+07
7.96,-1.23953e+07
7.97,-1.23945e+07
7.98,-1.23937e+07
7.99,-1.23929e+07
8,-1.23921e+07
8.01,-1.23912e+07
8.02,-1.23904e+07
8.03,-1.23895e+07
8.04,-1.23886e+07
8.05,-1.23876e+07
8.06,-1.23867e+07
8.07,-1.23857e+07
8.08,-1.23848e+07
8.09,-1.23838e+07
8.1,-1.23828e+07
8.11,-1.23818e+07
8.12,-1.23808e+07
8.13,-1.23798e+07
8.14,-1.23788e+07
8.15,-1.23778e+07
8.16,-1.23767e+07
8.17,-1.23757e+07
8.18,-1.23747e+07
8.19,-1.23737e+07
8.2,-1.23728e+07
8.21,-1.23718e+07
8.22,-1.23708e+07
8.23,-1.23699e+07
8.24,-1.2369e+07
8.25,-1.2368e+07
8.26,-1.23672e+07
8.27,-1.23663e+07
8.28,-1.23654e+07
8.29,-1.23646e+07
8.3,-1.23638e+07
8.31,-1.2363e+07
8.32,-1.23622e+07
8.33,-1.23615e+07
8.34,-1.23608e+07
8.35,-1.23601e+07
8.36,-1.23594e+07
8.37,-1.23588e+07
8.38,-1.23582e+07
8.39,-1.23576e+07
8.4,-1.2357e+07
8.41,-1.23565e+07
8.42,-1.23559e+07
8.43,-1.23554e+07
8.44,-1.2355e+07
8.45,-1.23545e+07
8.46,-1.23541e+07
8.47,-1.23537e+07
8.48,-1.23533e+07
8.49,-1.23529e+07
8.5,-1.23525e+07
8.51,-1.23522e+07
8.52,-1.23519e+07
8.53,-1.23516e+07
8.54,-1.23513e+07
8.55,-1.2351e+07
8.56,-1.23507e+07
8.57,-1.23505e+07
8.58,-1.23503e+07
8.59,-1.235e+07
8.6,-1.23498e+07
8.61,-1.23496e+07
8.62,-1.23494e+07
8.63,-1.23492e+07
8.64,-1.2349e+07
8.65,-1.23489e+07
8.66,-1.23487e+07
8.67,-1.23485e+07
8.68,-1.23483e+07
8.69,-1.23482e+07
8.7,-1.2348e+07
8.71,-1.23478e+07
8.72,-1.23477e+07
8.73,-1.23475e+07
8.74,-1.23473e+07
8.75,-1.23472e+07
8.76,-1.2347e+07
8.77,-1.23468e+07
8.78,-1.23466e+07
8.79,-1.23464e+07
8.8,-1.23463e+07
8.81,-1.2346e+07
8.82,-1.23458e+07
8.83,-1.23456e+07
8.84,-1.23454e+07
8.85,-1.23451e+07
8.86,-1.23449e+07
8.87,-1.23446e+07
8.88,-1.23443e+07
8.89,-1.2344e+07
8.9,-1.23437e+07
8.91,-1.23434e+07
8.92,-1.2343e+07
8.93,-1.23427e+07
8.94,-1.23423e+07
8.95,-1.23419e+07
8.96,-1.23415e+07
8.97,-1.23411e+07
8.98,-1.23406e+07
8.99,-1.23401e+07
9,-1.23396e+07
9.01,-1.23391e+07
9.02,-1.23386e+07
9.03,-1.2338e+07
9.04,-1.23374e+07
9.05,-1.23368e+07
9.06,-1.23362e+07
9.07,-1.23356e+07
9.08,-1.23349e+07
9.09,-1.23342e+07
9.1,-1.23335e+07
9.11,-1.23327e+07
9.12,-1.2332e+07
9.13,-1.23312e+07
9.14,-1.23304e+07
9.15,-1.23296e+07
9.16,-1.23288e+07
9.17,-1.23279e+07
9.18,-1.23271e+07
9.19,-1.23262e+07
9.2,-1.23253e+07
9.21,-1.23244e+07
9.22,-1.23235e+07
9.23,-1.23226e+07
9.24,-1.23216e+07
9.25,-1.23207e+07
9.26,-1.23198e+07
9.27,-1.23188e+07
9.28,-1.23179e+07
9.29,-1.2317e+07
9.3,-1.2316e+07
9.31,-1.23151e+07
9.32,-1.23142e+07
9.33,-1.23133e+07
9.34,-1.23124e+07
9.35,-1.23115e+07
9.36,-1.23106e+07
9.37,-1.23097e+07
9.38,-1.23089e+07
9.39,-1.2308e+07
9.4,-1.23072e+07
9.41,-1.23064e+07
9.42,-1.23056e+07
9.43,-1.23049e+07
9.44,-1.23041e+07
9.45,-1.23034e+07
9.46,-1.23027e+07
9.47,-1.2302e+07
9.48,-1.23013e+07
9.49,-1.23007e+07
9.5,-1.23001e+07
9.51,-1.22995e+07
9.52,-1.22989e+07
9.53,-1.22984e+07
9.54,-1.22979e+07
9.55,-1.22973e+07
9.56,-1.22969e+07
9.57,-1.22964e+07
9.58,-1.2296e+07
9.59,-1.22955e+07
9.6,-1.22951e+07
9.61,-1.22947e+07
9.62,-1.22944e+07
9.63,-1.2294e+07
9.64,-1.22937e+07
9.65,-1.22934e+07
9.66,-1.22931e+07
9.67,-1.22928e+07
9.68,-1.22925e+07
9.69,-1.22923e+07
9.7,-1.2292e+07
9.71,-1.22918e+07
9.72,-1.22915e+07
9.73,-1.22913e+07
9.74,-1.22911e+07
9.75,-1.22909e+07
9.76,-1.22907e+07
9.77,-1.22905e+07
9.78,-1.22903e+07
9.79,-1.22902e+07
9.8,-1.229e+07
9.81,-1.22898e+07
9.82,-1.22897e+07
9.83,-1.22895e+07
9.84,-1.22894e+07
9.85,-1.22892e+07
9.86,-1.2289e+07
9.87,-1.22889e+07
9.88,-1.22887e+07
9.89,-1.22885e+07
9.9,-1.22883e+07
9.91,-1.22882e+07
9.92,-1.2288e+07
9.93,-1.22878e+07
9.94,-1.22876e+07
9.95,-1.22874e+07
9.96,-1.22872e+07
9.97,-1.22869e+07
9.98,-1.22867e+07
9.99,-1.22864e+07
10,-1.22862e+07
10.01,-1.22859e+07
10.02,-1.22856e+07
10.03,-1.22853e+07
10.04,-1.2285e+07
10.05,-1.22846e+07
10.06,-1.22843e+07
10.07,-1.22839e+07
10.08,-1.22835e+07
10.09,-1.22831e+07
10.1,-1.22826e+07
10.11,-1.22822e+07
10.12,-1.22817e+07
10.13,-1.22812e+07
10.14,-1.22806e+07
10.15,-1.22801e+07
10.16,-1.22795e+07
10.17,-1.22789e+07
10.18,-1.22783e+07
10.19,-1.22776e+07
10.2,-1.22769e+07
10.21,-1.22762e+07
10.22,-1.22755e+07
10.23,-1.22748e+07
10.24,-1.2274e+07
10.25,-1.22732e+07
10.26,-1.22724e+07
10.27,-1.22715e+07
10.28,-1.22707e+07
10.29,-1.22698e+07
10.3,-1.22689e+07
10.31,-1.2268e+07
10.32,-1.2267e+07
10.33,-1.22661e+07
10.34,-1.22651e+07
10.35,-1.22641e+07
10.36,-1.22632e+07
10.37,-1.22622e+07
10.38,-1.22612e+07
10.39,-1.22602e+07
10.4,-1.22592e+07
10.41,-1.22581e+07
10.42,-1.22571e+07
10.43,-1.22561e+07
10.44,-1.22551e+07
10.45,-1.22542e+07
10.46,-1.22532e+07
10.47,-1.22522e+07
10.48,-1.22512e+07
10.49,-1.22503e+07
10.5,-1.22494e+07
10.51,-1.22485e+07
10.52,-1.22476e+07
10.53,-1.22467e+07
10.54,-1.22458e+07
10.55,-1.2245e+07
10.56,-1.22442e+07
10.57,-1.22434e+07
10.58,-1.22427e+07
10.59,-1.22419e+07
10.6,-1.22412e+07
10.61,-1.22405e+07
10.62,-1.22398e+07
10.63,-1.22392e+07
10.64,-1.22386e+07
10.65,-1.2238e+07
10.66,-1.22374e+07
10.67,-1.22369e+07
10.68,-1.22364e+07
10.69,-1.22359e+07
10.7,-1.22354e+07
10.71,-1.22349e+07
10.72,-1.22345e+07
10.73,-1.22341e+07
10.74,-1.22337e+07
10.75,-1.22333e+07
10.76,-1.2233e+07
10.77,-1.22327e+07
10.78,-1.22323e+07
